entitlement_status,partition,simulator_id,prospective_cluster_count,delta,control_response_lambda,addresses,mean_gate_passage_probability,maximum_gate_passage_probability
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,1.5,0.25,3,0.434,0.933
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,1.5,0.5,3,0.41700000000000004,0.919
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,1.5,1.0,3,0.11466666666666668,0.267
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,2.0,0.0,3,0.42933333333333334,0.922
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,2.0,0.25,3,0.418,0.925
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,2.0,0.5,3,0.41933333333333334,0.922
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,2.0,1.0,3,0.09833333333333333,0.242
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,0.25,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,0.25,0.25,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,0.25,0.5,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,0.25,1.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,0.5,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,0.5,0.25,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,0.5,0.5,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,0.5,1.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,0.75,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,0.75,0.25,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,0.75,0.5,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,0.75,1.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,1.0,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,1.0,0.25,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,1.0,0.5,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,1.0,1.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,1.5,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,1.5,0.25,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,1.5,0.5,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,1.5,1.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,2.0,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,2.0,0.25,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,2.0,0.5,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,3,2.0,1.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,0.25,0.0,3,0.02266666666666667,0.066
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,0.25,0.25,3,0.02766666666666667,0.083
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,0.25,0.5,3,0.026333333333333334,0.079
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,0.25,1.0,3,0.011000000000000001,0.032
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,0.5,0.0,3,0.06833333333333333,0.204
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,0.5,0.25,3,0.06633333333333334,0.198
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,3,0.05866666666666667,0.17
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,0.5,1.0,3,0.029333333333333333,0.087
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,0.75,0.0,3,0.09166666666666667,0.274
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,0.75,0.25,3,0.09533333333333333,0.282
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,0.75,0.5,3,0.08433333333333333,0.25
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,0.75,1.0,3,0.03833333333333334,0.114
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,1.0,0.0,3,0.10099999999999999,0.298
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,1.0,0.25,3,0.10133333333333333,0.298
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,1.0,0.5,3,0.08766666666666667,0.259
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,1.0,1.0,3,0.034666666666666665,0.103
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,1.5,0.0,3,0.108,0.321
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,1.5,0.25,3,0.11866666666666666,0.351
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,1.5,0.5,3,0.09533333333333333,0.282
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,1.5,1.0,3,0.03366666666666667,0.101
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,2.0,0.0,3,0.10933333333333334,0.323
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,2.0,0.25,3,0.10733333333333334,0.316
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,2.0,0.5,3,0.10466666666666667,0.309
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,4,2.0,1.0,3,0.03366666666666667,0.101
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,0.25,0.0,3,0.07166666666666667,0.206
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,0.25,0.25,3,0.07433333333333333,0.221
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,0.25,0.5,3,0.06033333333333333,0.179
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,0.25,1.0,3,0.028333333333333335,0.081
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,0.5,0.0,3,0.15233333333333335,0.447
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,0.5,0.25,3,0.162,0.479
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,0.5,0.5,3,0.14433333333333334,0.419
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,0.5,1.0,3,0.06166666666666667,0.183
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,0.75,0.0,3,0.19333333333333336,0.562
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,0.75,0.25,3,0.20099999999999998,0.585
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,0.75,0.5,3,0.16533333333333333,0.491
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,0.75,1.0,3,0.075,0.22
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,1.0,0.0,3,0.19999999999999998,0.58
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,1.0,0.25,3,0.20233333333333334,0.588
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,1.0,0.5,3,0.19200000000000003,0.562
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,1.0,1.0,3,0.06999999999999999,0.208
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,1.5,0.0,3,0.21166666666666667,0.621
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,1.5,0.25,3,0.22466666666666668,0.661
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,1.5,0.5,3,0.20033333333333334,0.589
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,1.5,1.0,3,0.07266666666666667,0.213
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,2.0,0.0,3,0.20633333333333334,0.612
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,2.0,0.25,3,0.21433333333333335,0.623
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,2.0,0.5,3,0.21466666666666667,0.634
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,5,2.0,1.0,3,0.059,0.173
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,0.25,0.0,3,0.13166666666666668,0.382
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,0.25,0.25,3,0.12666666666666668,0.374
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,0.25,0.5,3,0.11566666666666668,0.336
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,0.25,1.0,3,0.052333333333333336,0.151
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,0.5,0.0,3,0.22566666666666668,0.662
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,0.5,0.25,3,0.231,0.669
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,0.5,0.5,3,0.216,0.617
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,0.5,1.0,3,0.08033333333333334,0.229
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,0.75,0.0,3,0.27566666666666667,0.786
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,0.75,0.25,3,0.278,0.794
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,0.75,0.5,3,0.23966666666666667,0.69
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,0.75,1.0,3,0.09400000000000001,0.272
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,1.0,0.0,3,0.275,0.792
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,1.0,0.25,3,0.27566666666666667,0.784
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,1.0,0.5,3,0.25966666666666666,0.747
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,1.0,1.0,3,0.09633333333333334,0.28
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,1.5,0.0,3,0.28300000000000003,0.806
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,1.5,0.25,3,0.299,0.86
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,1.5,0.5,3,0.2753333333333334,0.793
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,1.5,1.0,3,0.09733333333333333,0.282
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,2.0,0.0,3,0.29133333333333333,0.848
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,2.0,0.25,3,0.2866666666666667,0.819
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,2.0,0.5,3,0.2813333333333333,0.818
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,6,2.0,1.0,3,0.08600000000000001,0.247
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,0.25,0.0,3,0.23,0.653
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,0.25,0.25,3,0.22333333333333336,0.641
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,0.25,0.5,3,0.18933333333333335,0.539
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,0.25,1.0,3,0.082,0.229
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,0.5,0.0,3,0.3263333333333333,0.897
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,0.5,0.25,3,0.3243333333333333,0.895
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,0.5,0.5,3,0.2946666666666667,0.798
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,0.5,1.0,3,0.10200000000000002,0.277
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,0.75,0.0,3,0.36133333333333334,0.965
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,0.75,0.25,3,0.36033333333333334,0.952
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,0.75,0.5,3,0.32866666666666666,0.888
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,0.75,1.0,3,0.10899999999999999,0.289
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,1.0,0.0,3,0.36366666666666664,0.974
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,1.0,0.25,3,0.35600000000000004,0.961
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,1.0,0.5,3,0.33966666666666673,0.915
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,1.0,1.0,3,0.11266666666666665,0.297
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,1.5,0.0,3,0.36400000000000005,0.971
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,1.5,0.25,3,0.363,0.979
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,1.5,0.5,3,0.3453333333333333,0.935
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,1.5,1.0,3,0.10400000000000002,0.281
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,2.0,0.0,3,0.3566666666666667,0.98
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,2.0,0.25,3,0.36633333333333334,0.969
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,2.0,0.5,3,0.35533333333333333,0.963
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,8,2.0,1.0,3,0.09766666666666668,0.26
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,0.25,0.0,3,0.293,0.804
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,0.25,0.25,3,0.28733333333333333,0.791
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,0.25,0.5,3,0.238,0.649
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,0.25,1.0,3,0.083,0.223
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,0.5,0.0,3,0.38399999999999995,0.973
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,0.5,0.25,3,0.37166666666666665,0.956
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,0.5,0.5,3,0.3416666666666666,0.865
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,0.5,1.0,3,0.10766666666666667,0.267
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,0.75,0.0,3,0.40066666666666667,0.994
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,0.75,0.25,3,0.4083333333333334,0.991
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,0.75,0.5,3,0.38033333333333336,0.931
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,0.75,1.0,3,0.11533333333333334,0.274
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,1.0,0.0,3,0.4056666666666667,0.993
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,1.0,0.25,3,0.4043333333333334,0.994
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,1.0,0.5,3,0.39066666666666666,0.968
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,1.0,1.0,3,0.12366666666666666,0.303
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,1.5,0.0,3,0.41500000000000004,0.994
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,1.5,0.25,3,0.40166666666666667,1.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,1.5,0.5,3,0.39233333333333337,0.978
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,1.5,1.0,3,0.10933333333333334,0.265
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,2.0,0.0,3,0.3933333333333333,0.999
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,2.0,0.25,3,0.41,0.995
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,2.0,0.5,3,0.399,0.99
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,10,2.0,1.0,3,0.10266666666666667,0.257
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,0.25,0.0,3,0.34400000000000003,0.886
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,0.25,0.25,3,0.33433333333333337,0.878
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,0.25,0.5,3,0.2723333333333333,0.694
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,0.25,1.0,3,0.08700000000000001,0.206
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,0.5,0.0,3,0.4246666666666667,0.994
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,0.5,0.25,3,0.4216666666666667,0.987
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,0.5,0.5,3,0.38533333333333336,0.902
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,0.5,1.0,3,0.11033333333333334,0.229
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,0.75,0.0,3,0.4446666666666667,0.999
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,0.75,0.25,3,0.44133333333333336,0.997
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,0.75,0.5,3,0.42533333333333334,0.956
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,0.75,1.0,3,0.11733333333333333,0.252
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,1.0,0.0,3,0.4443333333333333,1.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,1.0,0.25,3,0.44333333333333336,1.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,1.0,0.5,3,0.4363333333333333,0.983
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,1.0,1.0,3,0.13499999999999998,0.297
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,1.5,0.0,3,0.4606666666666667,0.999
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,1.5,0.25,3,0.446,1.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,1.5,0.5,3,0.43566666666666665,0.988
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,1.5,1.0,3,0.11499999999999999,0.252
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,2.0,0.0,3,0.4346666666666667,1.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,2.0,0.25,3,0.4546666666666666,1.0
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,2.0,0.5,3,0.444,0.999
fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,12,2.0,1.0,3,0.10366666666666667,0.238
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,0.25,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,0.25,0.25,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,0.25,0.5,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,0.25,1.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,0.5,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,0.5,0.25,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,0.5,0.5,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,0.5,1.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,0.75,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,0.75,0.25,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,0.75,0.5,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,0.75,1.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,1.0,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,1.0,0.25,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,1.0,0.5,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,1.0,1.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,1.5,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,1.5,0.25,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,1.5,0.5,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,1.5,1.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,2.0,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,2.0,0.25,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,2.0,0.5,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,3,2.0,1.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,0.25,0.0,3,0.02266666666666667,0.067
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,0.25,0.25,3,0.024333333333333332,0.073
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,0.25,0.5,3,0.022333333333333334,0.066
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,0.25,1.0,3,0.017333333333333336,0.05
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,0.5,0.0,3,0.07333333333333333,0.216
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,0.5,0.25,3,0.07233333333333333,0.213
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,0.5,0.5,3,0.06066666666666667,0.178
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,0.5,1.0,3,0.022333333333333334,0.066
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,0.75,0.0,3,0.08833333333333333,0.263
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,0.75,0.25,3,0.08266666666666667,0.245
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,0.75,0.5,3,0.085,0.253
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,0.75,1.0,3,0.03366666666666667,0.101
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,1.0,0.0,3,0.10733333333333334,0.317
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,1.0,0.25,3,0.09066666666666667,0.269
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,1.0,0.5,3,0.09233333333333334,0.273
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,1.0,1.0,3,0.03333333333333333,0.099
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,1.5,0.0,3,0.102,0.304
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,1.5,0.25,3,0.10133333333333333,0.3
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,1.5,0.5,3,0.09366666666666668,0.278
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,1.5,1.0,3,0.03233333333333333,0.096
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,2.0,0.0,3,0.105,0.31
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,2.0,0.25,3,0.10933333333333334,0.324
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,2.0,0.5,3,0.102,0.303
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,4,2.0,1.0,3,0.03333333333333333,0.1
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,0.25,0.0,3,0.06666666666666667,0.198
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,0.25,0.25,3,0.07733333333333334,0.229
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,0.25,0.5,3,0.061,0.175
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,0.25,1.0,3,0.02766666666666667,0.079
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,0.5,0.0,3,0.16666666666666666,0.488
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,0.5,0.25,3,0.16466666666666666,0.481
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,0.5,0.5,3,0.15066666666666667,0.444
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,0.5,1.0,3,0.049666666666666665,0.145
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,0.75,0.0,3,0.19133333333333333,0.563
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,0.75,0.25,3,0.18500000000000003,0.547
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,0.75,0.5,3,0.17966666666666667,0.527
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,0.75,1.0,3,0.07066666666666667,0.206
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,1.0,0.0,3,0.21333333333333335,0.627
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,1.0,0.25,3,0.19466666666666665,0.573
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,1.0,0.5,3,0.18933333333333335,0.549
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,1.0,1.0,3,0.066,0.194
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,1.5,0.0,3,0.21933333333333335,0.644
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,1.5,0.25,3,0.20466666666666666,0.598
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,1.5,0.5,3,0.211,0.623
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,1.5,1.0,3,0.07266666666666667,0.214
