partition,simulator_id,prospective_cluster_count,delta,control_response_lambda,failed_gates_json,replicate_count
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""complement_admissible_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",11
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",10
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""minimum_effect_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",9
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""complement_admissible_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",8
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""minimum_effect_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",7
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",5
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""complement_admissible_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",1
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""complement_admissible_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",1
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""minimum_effect_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",1
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",1938
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",1299
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",676
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""complement_admissible_pass"",""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",582
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",404
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",294
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",174
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""support_available_pass"",""complement_admissible_pass"",""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",135
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""complement_admissible_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",118
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",108
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.5,[],92
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",67
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""complement_admissible_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",42
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""complement_admissible_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",19
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""complement_admissible_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",18
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",14
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""control_adjusted_contrast_pass""]",7
confirmation,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""minimum_effect_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",7
