scenario_id,base_scenario_id,address_id,record_id,support_id,relation,carrier,entitlement_status,partition,simulator_id,failure_predicate,prospective_cluster_count,minimum_attainable_exact_p,structurally_attainable,delta,control_response_lambda,replicates,overall_gate_pass_count,conditional_gate_passage_probability,monte_carlo_wilson_low,monte_carlo_wilson_high,empirically_passable,effective_resolution_attainable_count,effective_resolution_attainable_probability,support_available_pass_count,support_available_pass_probability,complement_admissible_pass_count,complement_admissible_pass_probability,effect_direction_reproduced_pass_count,effect_direction_reproduced_pass_probability,target_contrast_positive_pass_count,target_contrast_positive_pass_probability,minimum_effect_pass_count,minimum_effect_pass_probability,cluster_uncertainty_pass_count,cluster_uncertainty_pass_probability,raw_statistical_threshold_pass_count,raw_statistical_threshold_pass_probability,multiplicity_adjusted_threshold_pass_count,multiplicity_adjusted_threshold_pass_probability,control_adjusted_contrast_pass_count,control_adjusted_contrast_pass_probability,control_specificity_pass_count,control_specificity_pass_probability,mean_target_contrast,min_target_contrast,max_target_contrast,mean_target_response_from_simulated_null,min_target_response_from_simulated_null,max_target_response_from_simulated_null,mean_control_adjusted_contrast,min_control_adjusted_contrast,max_control_adjusted_contrast,mean_positive_control_adjusted_share,min_positive_control_adjusted_share,max_positive_control_adjusted_share,mean_bootstrap_ci_low,min_bootstrap_ci_low,max_bootstrap_ci_low,mean_bootstrap_positive_share,min_bootstrap_positive_share,max_bootstrap_positive_share,mean_direction_consistency,min_direction_consistency,max_direction_consistency,mean_independent_cluster_count,min_independent_cluster_count,max_independent_cluster_count,mean_raw_permutation_p,min_raw_permutation_p,max_raw_permutation_p,mean_source_template_unique_count,min_source_template_unique_count,max_source_template_unique_count,mean_source_template_reuse_fraction,min_source_template_reuse_fraction,max_source_template_reuse_fraction
CS-02878cbd91abe9cbe95c52dd,BS-eb4c5c34e89010c6f92d6af3,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,12,0.000244140625,True,1.5,0.0,1000,998,0.998,0.9927371921365079,0.9994513564118793,True,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,998,0.998,998,0.998,1000,1.0,1000,1.0,0.6743335683107737,0.3611111111111111,0.9128787878787878,0.6743335683107737,0.3611111111111111,0.9128787878787878,0.6743335683107737,0.3611111111111111,0.9128787878787878,1.0,1.0,1.0,0.3914354437229439,0.05,0.75,0.99996533203125,0.97998046875,1.0,1.0,1.0,1.0,9.022,4.0,12.0,0.00511767578125,0.000244140625,0.125,3.867,3.0,4.0,0.6777499999999971,0.6666666666666667,0.75
CS-8377fcb238534ad87a59b83e,BS-0b6535c86615bd2ef99704b6,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,3,0.125,False,2.0,0.0,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,1000,1.0,507,0.507,988,0.988,988,0.988,988,0.988,842,0.842,0,0.0,0,0.0,988,0.988,988,0.988,0.7753538928210306,0.0,1.0,0.7753538928210306,0.0,1.0,0.7753538928210306,0.0,1.0,0.9989888776541962,0.0,1.0,0.6201504354711008,0.08333333333333333,1.0,0.999030976284145,0.95361328125,1.0,0.9902987970508343,0.5,1.0,2.295,0.0,3.0,0.307,0.125,1.0,2.298,1.0,3.0,0.23400000000000187,0.0,0.6666666666666667
CS-bc478f02722b968f0c081ded,BS-0b6535c86615bd2ef99704b6,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,4,0.0625,True,2.0,0.0,1000,289,0.289,0.26175445197633085,0.31786044010457337,True,312,0.312,1000,1.0,875,0.875,998,0.998,998,0.998,998,0.998,943,0.943,289,0.289,289,0.289,998,0.998,998,0.998,0.771555611222443,0.2,1.0,0.771555611222443,0.2,1.0,0.771555611222443,0.2,1.0,1.0,1.0,1.0,0.5724206349206349,0.0,1.0,0.9989857184193122,0.93310546875,1.0,0.9949389179755671,0.5,1.0,3.024,0.0,4.0,0.1760625,0.0625,1.0,2.745,1.0,4.0,0.31375,0.0,0.75
CS-a36d5459724ec494b2302e0d,BS-0b6535c86615bd2ef99704b6,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,5,0.03125,True,2.0,0.0,1000,625,0.625,0.5945696046115923,0.6544737057670189,True,655,0.655,1000,1.0,978,0.978,999,0.999,999,0.999,999,0.999,981,0.981,625,0.625,625,0.625,999,0.999,999,0.999,0.7692472234138912,0.35,1.0,0.7692472234138912,0.35,1.0,0.7692472234138912,0.35,1.0,1.0,1.0,1.0,0.53461003730078,0.0,1.0,0.9991312269519329,0.927734375,1.0,0.9994918699186992,0.5,1.0,3.787,0.0,5.0,0.10403125,0.03125,1.0,3.086,1.0,4.0,0.38279999999999637,0.19999999999999996,0.8
CS-8ec2fd603fdf1ec2642f19d5,BS-0b6535c86615bd2ef99704b6,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,6,0.015625,True,2.0,0.0,1000,825,0.825,0.800218354614785,0.8472942523696041,True,852,0.852,1000,1.0,997,0.997,1000,1.0,1000,1.0,1000,1.0,993,0.993,825,0.825,825,0.825,1000,1.0,1000,1.0,0.7714860209235221,0.3392857142857143,1.0,0.7714860209235221,0.3392857142857143,1.0,0.7714860209235221,0.3392857142857143,1.0,1.0,1.0,1.0,0.5111299932863378,0.1,1.0,0.9996380916414904,0.955078125,1.0,1.0,1.0,1.0,4.519,1.0,6.0,0.065203125,0.015625,1.0,3.31,2.0,4.0,0.4483333333333316,0.33333333333333337,0.6666666666666667
CS-70ea45896a1f2f12f83e4e0d,BS-0b6535c86615bd2ef99704b6,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,8,0.00390625,True,2.0,0.0,1000,973,0.973,0.9610012692469598,0.9813786172257051,True,980,0.98,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,973,0.973,973,0.973,1000,1.0,1000,1.0,0.7742049124486641,0.4375,1.0,0.7742049124486641,0.4375,1.0,0.7742049124486641,0.4375,1.0,1.0,1.0,1.0,0.4829627380952383,0.15,1.0,0.999951171875,0.99072265625,1.0,1.0,1.0,1.0,6.04,2.0,8.0,0.02391796875,0.00390625,0.25,3.611,2.0,4.0,0.548625,0.5,0.75
CS-fe51dda8a4d37b0d613a4d84,BS-0b6535c86615bd2ef99704b6,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,10,0.0009765625,True,2.0,0.0,1000,998,0.998,0.9927371921365079,0.9994513564118793,True,998,0.998,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,998,0.998,998,0.998,1000,1.0,1000,1.0,0.775521758579828,0.4305555555555556,1.0,0.775521758579828,0.4305555555555556,1.0,0.775521758579828,0.4305555555555556,1.0,1.0,1.0,1.0,0.4659305307539684,0.16666666666666666,1.0,0.99999658203125,0.998046875,1.0,1.0,1.0,1.0,7.499,3.0,10.0,0.009708984375,0.0009765625,0.125,3.779,2.0,4.0,0.6221000000000092,0.6,0.8
CS-62846b4fc774a8630dd1a419,BS-0b6535c86615bd2ef99704b6,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,12,0.000244140625,True,2.0,0.0,1000,1000,1.0,0.996173241514445,1.0,True,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0.7759625881127805,0.5034965034965035,0.9666666666666667,0.7759625881127805,0.5034965034965035,0.9666666666666667,0.7759625881127805,0.5034965034965035,0.9666666666666667,1.0,1.0,1.0,0.4563878021284273,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.989,4.0,12.0,0.0038623046875,0.000244140625,0.0625,3.884,2.0,4.0,0.6763333333333299,0.6666666666666667,0.8333333333333334
CS-1ab68d0d559749c333e60fcc,BS-6158ce693345d379a6e101af,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,3,0.125,False,0.25,0.25,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,1000,1.0,519,0.519,748,0.748,748,0.748,708,0.708,241,0.241,0,0.0,0,0.0,700,0.7,726,0.726,0.16802168021680203,0.0,0.8333333333333333,0.16802168021680203,0.0,0.8333333333333333,0.14386432926829268,-0.20833333333333331,0.8333333333333333,0.653539972899729,0.0,1.0,0.18948824343015222,0.08333333333333333,0.5,0.9785257553163901,0.95068359375,1.0,0.5604806934594185,0.0,1.0,2.266,0.0,3.0,0.61525,0.125,1.0,2.291,1.0,3.0,0.23633333333333517,0.0,0.6666666666666667
CS-bbbe56da6053bff6a237c985,BS-6158ce693345d379a6e101af,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,4,0.0625,True,0.25,0.25,1000,9,0.009,0.004742060667477063,0.01701581616533807,True,333,0.333,1000,1.0,868,0.868,832,0.832,832,0.832,740,0.74,276,0.276,9,0.009,9,0.009,753,0.753,800,0.8,0.16712684069611738,0.0,0.625,0.16712684069611738,0.0,0.625,0.13844126506024076,-0.14583333333333331,0.625,0.7196285140562249,0.0,1.0,0.08653846153846159,0.0,0.5,0.9055045765532544,0.66015625,1.0,0.6640433718083244,0.0,1.0,3.015,0.0,4.0,0.5063125,0.0625,1.0,2.718,1.0,4.0,0.3205,0.0,0.75
CS-ae406e92d3a2233d8cb9df31,BS-6158ce693345d379a6e101af,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,5,0.03125,True,0.25,0.25,1000,36,0.036,0.02611557140738732,0.049435660467207834,True,632,0.632,1000,1.0,982,0.982,885,0.885,885,0.885,713,0.713,280,0.28,36,0.036,36,0.036,759,0.759,851,0.851,0.16521402354735684,0.0,0.7,0.16521402354735684,0.0,0.7,0.1325452436563547,-0.10416666666666666,0.7,0.762012012012012,0.0,1.0,0.057576738165680506,0.0,0.5,0.8904321433524408,0.6484375,1.0,0.7431412200876294,0.0,1.0,3.766,0.0,5.0,0.43003125,0.03125,1.0,3.037,1.0,4.0,0.3925999999999967,0.19999999999999996,0.8
CS-384ff01cf1e263eff584f911,BS-6158ce693345d379a6e101af,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,6,0.015625,True,0.25,0.25,1000,91,0.091,0.07470470437164412,0.11042558406953998,True,825,0.825,1000,1.0,997,0.997,932,0.932,932,0.932,742,0.742,334,0.334,91,0.091,91,0.091,787,0.787,890,0.89,0.16817961760461778,0.0,0.6666666666666666,0.16817961760461778,0.0,0.6666666666666666,0.1334951749639249,-0.09166666666666667,0.6666666666666666,0.81575,0.0,1.0,0.04986468545751633,0.0,0.5,0.8923232134650735,0.6396484375,1.0,0.8308375209380221,0.0,1.0,4.515,1.0,6.0,0.3544375,0.015625,1.0,3.288,2.0,4.0,0.4519999999999982,0.33333333333333337,0.6666666666666667
CS-ff949eb5bc9bcc5eab0aca93,BS-6158ce693345d379a6e101af,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,8,0.00390625,True,0.25,0.25,1000,235,0.235,0.20976558842625362,0.2622625935710906,True,978,0.978,1000,1.0,1000,1.0,972,0.972,972,0.972,800,0.8,498,0.498,235,0.235,235,0.235,822,0.822,929,0.929,0.1693089514652015,0.0,0.45,0.1693089514652015,0.0,0.45,0.1306927829115328,-0.10267857142857142,0.40277777777777773,0.87525,0.0,1.0,0.04926147553400996,0.0,0.2916666666666667,0.9156438477598091,0.63232421875,1.0,0.922188095238095,0.0,1.0,6.058,2.0,8.0,0.247015625,0.0078125,1.0,3.591,2.0,4.0,0.551125,0.5,0.75
CS-aa74fb88335931e4e98c0840,BS-6158ce693345d379a6e101af,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,10,0.0009765625,True,0.25,0.25,1000,399,0.399,0.3690912514553691,0.42968175375871304,True,997,0.997,1000,1.0,1000,1.0,987,0.987,987,0.987,814,0.814,657,0.657,402,0.402,402,0.402,828,0.828,948,0.948,0.16809727247941272,0.0,0.4810606060606061,0.16809727247941272,0.0,0.4810606060606061,0.12733878674752325,-0.08333333333333333,0.3973214285714286,0.9045,0.0,1.0,0.05581540808775701,0.0,0.3125,0.9362602859246926,0.634765625,1.0,0.960275396825398,0.0,1.0,7.53,3.0,10.0,0.180279296875,0.001953125,1.0,3.765,2.0,4.0,0.6235000000000093,0.6,0.8
CS-fb546e656ceec14c2cc39eab,BS-6158ce693345d379a6e101af,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,12,0.000244140625,True,0.25,0.25,1000,535,0.535,0.5040112456567101,0.5657208812493011,True,1000,1.0,1000,1.0,1000,1.0,995,0.995,995,0.995,846,0.846,786,0.786,541,0.541,541,0.541,868,0.868,974,0.974,0.16839674976772773,0.0,0.40934065934065933,0.16839674976772773,0.0,0.40934065934065933,0.1262062904353279,-0.06666666666666668,0.3667763157894737,0.93525,0.0,1.0,0.06202671855137812,0.0,0.3,0.9568489451942482,0.63330078125,1.0,0.9830975108225113,0.0,1.0,9.003,4.0,12.0,0.1272548828125,0.0009765625,1.0,3.865,2.0,4.0,0.6779166666666633,0.6666666666666667,0.8333333333333334
CS-7a3432b462cdb985387d56b2,BS-b7b55020470aa0011fae8c36,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,3,0.125,False,0.5,0.25,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,1000,1.0,514,0.514,917,0.917,917,0.917,903,0.903,497,0.497,0,0.0,0,0.0,824,0.824,866,0.866,0.30886524822695033,0.0,1.0,0.30886524822695033,0.0,1.0,0.23609422492401214,-0.2708333333333333,1.0,0.7926376224248564,0.0,1.0,0.2575452716297787,0.08333333333333333,1.0,0.9854674924547284,0.95263671875,1.0,0.7700471698113206,0.0,1.0,2.266,0.0,3.0,0.47,0.125,1.0,2.303,1.0,3.0,0.23233333333333492,0.0,0.6666666666666667
CS-b26d3873d38e3b58eb8b2ce1,BS-b7b55020470aa0011fae8c36,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,4,0.0625,True,0.5,0.25,1000,56,0.056,0.043374813385442,0.07202334814973096,True,308,0.308,1000,1.0,874,0.874,971,0.971,971,0.971,947,0.947,592,0.592,56,0.056,56,0.056,883,0.883,932,0.932,0.3125089644291452,0.0,0.875,0.3125089644291452,0.0,0.875,0.23455847198317056,-0.2,0.875,0.8647088353413654,0.0,1.0,0.17891568012999068,0.0,0.75,0.9680862639275766,0.662109375,1.0,0.8667889587700901,0.0,1.0,3.014,0.0,4.0,0.32975,0.0625,1.0,2.741,1.0,4.0,0.31475,0.0,0.75
CS-5bfc9f849b7e97274949ad50,BS-b7b55020470aa0011fae8c36,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,5,0.03125,True,0.5,0.25,1000,176,0.176,0.15364942465804565,0.2008303148405941,True,652,0.652,1000,1.0,980,0.98,985,0.985,985,0.985,952,0.952,640,0.64,176,0.176,176,0.176,897,0.897,959,0.959,0.3119101244101246,0.0,0.8,0.3119101244101246,0.0,0.8,0.22999855013743892,-0.175,0.8,0.8996496496496497,0.0,1.0,0.14423771676300562,0.0,0.75,0.9605457460260116,0.64990234375,1.0,0.9216582064297794,0.0,1.0,3.765,0.0,5.0,0.24403125,0.03125,1.0,3.062,1.0,4.0,0.38759999999999656,0.19999999999999996,0.8
CS-8b713a6e577346855813da36,BS-b7b55020470aa0011fae8c36,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,6,0.015625,True,0.5,0.25,1000,340,0.34,0.31130188230514194,0.36992268041023574,True,846,0.846,1000,1.0,1000,1.0,993,0.993,993,0.993,966,0.966,718,0.718,342,0.342,342,0.342,919,0.919,965,0.965,0.3119160353535353,0.0,0.7083333333333333,0.3119160353535353,0.0,0.7083333333333333,0.22879432720057696,-0.15714285714285714,0.6857142857142857,0.9245,0.0,1.0,0.1345146276595745,0.0,0.5,0.9661927568151596,0.6533203125,1.0,0.9604752342704143,0.0,1.0,4.533,1.0,6.0,0.178546875,0.015625,1.0,3.329,2.0,4.0,0.4451666666666649,0.33333333333333337,0.6666666666666667
CS-4bcf69ea0b8f44690c2bef4b,BS-b7b55020470aa0011fae8c36,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,8,0.00390625,True,0.5,0.25,1000,643,0.643,0.6128092971223535,0.6720962499507777,True,973,0.973,1000,1.0,1000,1.0,997,0.997,997,0.997,986,0.986,864,0.864,646,0.646,646,0.646,953,0.953,981,0.981,0.31095263278388263,0.0,0.7083333333333333,0.31095263278388263,0.0,0.7083333333333333,0.22524033674658703,-0.09126984126984126,0.7083333333333333,0.9575,0.0,1.0,0.1426795193557707,0.0,0.5,0.9793287688005561,0.6484375,1.0,0.9883476190476188,0.0,1.0,6.025,3.0,8.0,0.10073828125,0.00390625,1.0,3.621,2.0,4.0,0.547375,0.5,0.75
CS-2f6946e9cb1069ea80c38ad6,BS-b7b55020470aa0011fae8c36,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,10,0.0009765625,True,0.5,0.25,1000,805,0.805,0.77929577121571,0.8283699061081016,True,996,0.996,1000,1.0,1000,1.0,1000,1.0,1000,1.0,990,0.99,944,0.944,811,0.811,811,0.811,964,0.964,991,0.991,0.31041200515815454,0.038461538461538464,0.7386363636363636,0.31041200515815454,0.038461538461538464,0.7386363636363636,0.2234985571306492,-0.07828282828282829,0.7386363636363636,0.9725,0.0,1.0,0.15559752709058264,0.0,0.5,0.9892270199887387,0.6435546875,1.0,0.9975464285714287,0.6666666666666666,1.0,7.52,3.0,10.0,0.058396484375,0.001953125,0.5,3.785,2.0,4.0,0.6215000000000093,0.6,0.8
CS-a3b665a430de820fcb70300a,BS-b7b55020470aa0011fae8c36,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,12,0.000244140625,True,0.5,0.25,1000,909,0.909,0.88957441593046,0.9252952956283559,True,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,994,0.994,979,0.979,916,0.916,916,0.916,974,0.974,996,0.996,0.31066443797169174,0.038461538461538464,0.641025641025641,0.31066443797169174,0.038461538461538464,0.641025641025641,0.22278680997187786,-0.06862745098039215,0.6201923076923076,0.98525,0.0,1.0,0.1679580952380953,0.0,0.5,0.99470263671875,0.64892578125,1.0,0.9992365079365079,0.8,1.0,9.007,4.0,12.0,0.0338681640625,0.0009765625,0.5,3.883,2.0,4.0,0.6764166666666638,0.6666666666666667,0.8333333333333334
CS-018950136999421cc06ba625,BS-fdf9aaf236c4b1e795e2a680,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,3,0.125,False,0.75,0.25,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,1000,1.0,478,0.478,944,0.944,944,0.944,944,0.944,627,0.627,0,0.0,0,0.0,885,0.885,908,0.908,0.4344501718213064,0.0,1.0,0.4344501718213064,0.0,1.0,0.3205412371134025,-0.375,0.9166666666666666,0.8720790378006873,0.0,1.0,0.33160552897395024,0.08333333333333333,1.0,0.9908737352970495,0.9541015625,1.0,0.8754025764895329,0.0,1.0,2.197,0.0,3.0,0.4145,0.125,1.0,2.292,1.0,3.0,0.2360000000000015,0.0,0.6666666666666667
CS-72223448bfb29dc53263d2ca,BS-fdf9aaf236c4b1e795e2a680,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,4,0.0625,True,0.75,0.25,1000,123,0.123,0.10407414325107295,0.1448112326470356,True,311,0.311,1000,1.0,850,0.85,985,0.985,985,0.985,982,0.982,742,0.742,123,0.123,123,0.123,938,0.938,957,0.957,0.43627116002493654,0.0,1.0,0.43627116002493654,0.0,1.0,0.3183429842228937,-0.24285714285714285,0.875,0.9169184290030211,0.0,1.0,0.2669765946502058,0.0,1.0,0.9842912085262345,0.6650390625,1.0,0.9381107491856674,0.0,1.0,2.942,0.0,4.0,0.2823125,0.0625,1.0,2.698,1.0,4.0,0.3255,0.0,0.75
CS-69115786d0ee6c442a1c003e,BS-fdf9aaf236c4b1e795e2a680,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,5,0.03125,True,0.75,0.25,1000,309,0.309,0.28113685771666347,0.33832496402481854,True,595,0.595,1000,1.0,973,0.973,996,0.996,996,0.996,989,0.989,828,0.828,310,0.31,310,0.31,957,0.957,981,0.981,0.43280198412698384,0.0,0.9166666666666667,0.43280198412698384,0.0,0.9166666666666667,0.3100098214285714,-0.22619047619047616,0.8333333333333334,0.943,0.0,1.0,0.23689055067691162,0.0,1.0,0.9840067791232162,0.6591796875,1.0,0.9611566018423745,0.0,1.0,3.683,1.0,5.0,0.1909375,0.03125,1.0,3.029,1.0,4.0,0.39419999999999633,0.19999999999999996,0.8
CS-3044dce4350d8451f97c2a0a,BS-fdf9aaf236c4b1e795e2a680,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,6,0.015625,True,0.75,0.25,1000,509,0.509,0.47804015149447454,0.5398909668527856,True,803,0.803,1000,1.0,997,0.997,1000,1.0,1000,1.0,997,0.997,882,0.882,511,0.511,511,0.511,967,0.967,990,0.99,0.43084397546897546,0.05555555555555555,0.9166666666666667,0.43084397546897546,0.05555555555555555,0.9166666666666667,0.3050768849206347,-0.14583333333333334,0.8348214285714286,0.95775,0.0,1.0,0.22449784110535384,0.0,1.0,0.9860892972797928,0.671875,1.0,0.9817252931323279,0.0,1.0,4.426,1.0,6.0,0.131125,0.015625,1.0,3.275,1.0,4.0,0.4541666666666648,0.33333333333333337,0.8333333333333334
CS-85f44f9fdfcb466047e18719,BS-fdf9aaf236c4b1e795e2a680,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,8,0.00390625,True,0.75,0.25,1000,795,0.795,0.7688722989694241,0.8188699135240984,True,965,0.965,1000,1.0,1000,1.0,1000,1.0,1000,1.0,999,0.999,959,0.959,795,0.795,795,0.795,991,0.991,997,0.997,0.43303962218337166,0.09090909090909091,0.8194444444444444,0.43303962218337166,0.09090909090909091,0.8194444444444444,0.3054099750943502,-0.07272727272727272,0.7222222222222222,0.9815,0.25,1.0,0.22695223780895124,0.0,0.75,0.993740410508517,0.65087890625,1.0,0.9980999999999998,0.5,1.0,5.907,2.0,8.0,0.06148046875,0.00390625,0.5,3.595,1.0,4.0,0.550625,0.5,0.875
CS-adeb04a5cd53fb643218784f,BS-fdf9aaf236c4b1e795e2a680,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,10,0.0009765625,True,0.75,0.25,1000,936,0.936,0.9190992674988255,0.9495637991017706,True,997,0.997,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,988,0.988,937,0.937,937,0.937,996,0.996,1000,1.0,0.43406389946267976,0.18055555555555555,0.7272727272727273,0.43406389946267976,0.18055555555555555,0.7272727272727273,0.3055356881218625,0.008333333333333331,0.6363636363636364,0.99075,0.5,1.0,0.2422202628968256,0.0,0.5,0.9975576171875,0.68115234375,1.0,0.9995499999999999,0.75,1.0,7.413,3.0,10.0,0.030328125,0.0009765625,0.5,3.782,2.0,4.0,0.62180000000001,0.6,0.8
