artifact_label,artifact_path,column_position,column_name,normalized_column,dtype,rows_read,non_null_rows,non_null_share,unique_non_null,uniqueness_share,candidate_roles,sample_values
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,0,path_id,path_id,str,30000,30000,1.0,15000,0.5,route_id,P37257 | P40293 | P26398
obs078c_pairwise_case_contrasts,outputs/comparisons/obs078c_stability_signature_localization/obs078c_pairwise_case_contrasts.csv,31,divergence_mean_z__cohen_d_a_minus_b,divergence_mean_z_cohen_d_a_minus_b,float64,143,80,0.5594405594405595,71,0.8875,,-15.67470588382807 | -13.776275220505395 | -37.67769582311813
obs078c_pairwise_case_contrasts,outputs/comparisons/obs078c_stability_signature_localization/obs078c_pairwise_case_contrasts.csv,32,unboundedness_z__mean_a,unboundedness_z_mean_a,float64,143,143,1.0,71,0.4965034965034965,,-0.9064773219782896 | -0.9064773219782896 | -0.8831089381008079
obs078c_pairwise_case_contrasts,outputs/comparisons/obs078c_stability_signature_localization/obs078c_pairwise_case_contrasts.csv,33,unboundedness_z__mean_b,unboundedness_z_mean_b,float64,143,143,1.0,87,0.6083916083916084,,0.5789328891871043 | 0.5364263602362451 | 0.5427081173866002
obs078c_pairwise_case_contrasts,outputs/comparisons/obs078c_stability_signature_localization/obs078c_pairwise_case_contrasts.csv,34,unboundedness_z__diff_a_minus_b,unboundedness_z_diff_a_minus_b,float64,143,143,1.0,126,0.8811188811188811,,-1.4854102111653935 | -1.4429036822145345 | -1.425817055487408
obs078c_pairwise_case_contrasts,outputs/comparisons/obs078c_stability_signature_localization/obs078c_pairwise_case_contrasts.csv,35,unboundedness_z__cohen_d_a_minus_b,unboundedness_z_cohen_d_a_minus_b,float64,143,80,0.5594405594405595,71,0.8875,,-9.51964498782519 | -9.267091674312931 | -18.061688874456426
obs078c_pairwise_case_contrasts,outputs/comparisons/obs078c_stability_signature_localization/obs078c_pairwise_case_contrasts.csv,36,instability_signature_z__mean_a,instability_signature_z_mean_a,float64,143,143,1.0,71,0.4965034965034965,,-0.9865548193666002 | -0.9865548193666002 | -0.8940122168302069
obs078c_pairwise_case_contrasts,outputs/comparisons/obs078c_stability_signature_localization/obs078c_pairwise_case_contrasts.csv,37,instability_signature_z__mean_b,instability_signature_z_mean_b,float64,143,143,1.0,87,0.6083916083916084,,0.610160040612099 | 0.463390525167382 | 0.4602594560768047
obs078c_pairwise_case_contrasts,outputs/comparisons/obs078c_stability_signature_localization/obs078c_pairwise_case_contrasts.csv,38,instability_signature_z__diff_a_minus_b,instability_signature_z_diff_a_minus_b,float64,143,143,1.0,126,0.8811188811188811,,-1.596714859978699 | -1.4499453445339825 | -1.3542716729070117
obs078c_pairwise_case_contrasts,outputs/comparisons/obs078c_stability_signature_localization/obs078c_pairwise_case_contrasts.csv,39,instability_signature_z__cohen_d_a_minus_b,instability_signature_z_cohen_d_a_minus_b,float64,143,80,0.5594405594405595,71,0.8875,,-78.94776319684713 | -78.43015729064075 | -445.6364414279152
obs078c_pairwise_case_contrasts,outputs/comparisons/obs078c_stability_signature_localization/obs078c_pairwise_case_contrasts.csv,40,bounded_stability_signature_z__mean_a,bounded_stability_signature_z_mean_a,float64,143,143,1.0,71,0.4965034965034965,,1.933070890039045 | 1.933070890039045 | 1.782572794295714
obs078c_pairwise_case_contrasts,outputs/comparisons/obs078c_stability_signature_localization/obs078c_pairwise_case_contrasts.csv,41,bounded_stability_signature_z__mean_b,bounded_stability_signature_z_mean_b,float64,143,143,1.0,87,0.6083916083916084,,-1.2047065055117006 | -0.9632989678691954 | -0.9617432428085072
obs078c_pairwise_case_contrasts,outputs/comparisons/obs078c_stability_signature_localization/obs078c_pairwise_case_contrasts.csv,42,bounded_stability_signature_z__diff_a_minus_b,bounded_stability_signature_z_diff_a_minus_b,float64,143,143,1.0,126,0.8811188811188811,,3.1377773955507458 | 2.8963698579082404 | 2.7443160371042215
obs078c_pairwise_case_contrasts,outputs/comparisons/obs078c_stability_signature_localization/obs078c_pairwise_case_contrasts.csv,43,bounded_stability_signature_z__cohen_d_a_minus_b,bounded_stability_signature_z_cohen_d_a_minus_b,float64,143,80,0.5594405594405595,71,0.8875,,58.24880675698615 | 57.6033525286844 | 62.4216309009683
obs078c_pairwise_case_contrasts,outputs/comparisons/obs078c_stability_signature_localization/obs078c_pairwise_case_contrasts.csv,44,separation_score,separation_score,float64,143,143,1.0,126,0.8811188811188811,,179.22893391070545 | 168.1159016223085 | 128.12685639824616
obs078c_pairwise_case_contrasts,outputs/comparisons/obs078c_stability_signature_localization/obs078c_pairwise_case_contrasts.csv,45,group_type,group_type,str,143,143,1.0,5,0.03496503496503497,,object_cohort | object_cohort | object_cohort
obs078c_pairwise_case_contrasts,outputs/comparisons/obs078c_stability_signature_localization/obs078c_pairwise_case_contrasts.csv,46,object,object,str,143,109,0.7622377622377622,8,0.07339449541284404,object_id,seam_proxy | seam_proxy | seam_proxy
obs078c_pairwise_case_contrasts,outputs/comparisons/obs078c_stability_signature_localization/obs078c_pairwise_case_contrasts.csv,47,cohort,cohort,str,143,109,0.7622377622377622,6,0.05504587155963303,cohort,after | after | before
obs078c_pairwise_case_contrasts,outputs/comparisons/obs078c_stability_signature_localization/obs078c_pairwise_case_contrasts.csv,48,transition,transition,str,143,13,0.09090909090909091,5,0.38461538461538464,transition_id,6→7 | 6→7 | 5→6
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,0,case,case,str,3,3,1.0,3,1.0,,C | Cp2 | Cp3
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,1,n_rows,n_rows,int64,3,3,1.0,3,1.0,,49 | 60 | 59
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,2,mean_lambda_local_mean__mean,mean_lambda_local_mean_mean,float64,3,3,1.0,3,1.0,,-0.3986199669174892 | 0.4491848077866435 | 0.441562446706931
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,3,mean_lambda_local_mean__median,mean_lambda_local_mean_median,float64,3,3,1.0,3,1.0,,-0.322373340530547 | 0.445956993042249 | 0.4336510787766934
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,4,mean_lambda_local_mean__std,mean_lambda_local_mean_std,float64,3,3,1.0,3,1.0,,0.4123256973747134 | 0.027542706823271 | 0.0669807973116965
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,5,mean_delta_d_mean__mean,mean_delta_d_mean_mean,float64,3,3,1.0,3,1.0,,1.3339022101573044 | 1.9135603602395843 | 2.0474816608723208
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,6,mean_delta_d_mean__median,mean_delta_d_mean_median,float64,3,3,1.0,3,1.0,,1.13848253906983 | 1.8995066824324744 | 2.02688262935407
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,7,mean_delta_d_mean__std,mean_delta_d_mean_std,float64,3,3,1.0,3,1.0,,0.326241284791061 | 0.1139752951049043 | 0.1651529777060056
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,8,bounded_share_mean__mean,bounded_share_mean_mean,float64,3,3,1.0,3,1.0,,0.2723028569721045 | 0.0412839898210255 | 0.0356332955012506
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,9,bounded_share_mean__median,bounded_share_mean_median,float64,3,3,1.0,3,1.0,,0.3139280125195618 | 0.0415552355482411 | 0.0354910714285714
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,10,bounded_share_mean__std,bounded_share_mean_std,float64,3,3,1.0,3,1.0,,0.108429667140311 | 0.010732385635388 | 0.0090765943590023
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,11,lambda_z_global__mean,lambda_z_global_mean,float64,3,3,1.0,3,1.0,,-1.341002660476229 | 0.5606543458041902 | 0.5435571121200641
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,12,lambda_z_global__median,lambda_z_global_median,float64,3,3,1.0,3,1.0,,-1.1699786988282483 | 0.5534142397009956 | 0.5258116255379097
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,13,lambda_z_global__std,lambda_z_global_std,float64,3,3,1.0,3,1.0,,0.9248615656307428 | 0.0617792951457243 | 0.1502403693568341
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,14,delta_d_z_global__mean,delta_d_z_global_mean,float64,3,3,1.0,3,1.0,,-1.2473582398354894 | 0.3326350107670681 | 0.6976686967104199
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,15,delta_d_z_global__median,delta_d_z_global_median,float64,3,3,1.0,3,1.0,,-1.780020053197992 | 0.2943284397678936 | 0.6415212402084001
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,16,delta_d_z_global__std,delta_d_z_global_std,float64,3,3,1.0,3,1.0,,0.8892465808763592 | 0.3106662038231014 | 0.4501628935181263
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,17,bounded_z_global__mean,bounded_z_global_mean,float64,3,3,1.0,3,1.0,,1.36063143112296 | -0.5372441440097817 | -0.5836659573633578
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,18,bounded_z_global__median,bounded_z_global_median,float64,3,3,1.0,3,1.0,,1.702592098659942 | -0.5350157951009245 | -0.5848343623385126
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,19,bounded_z_global__std,bounded_z_global_std,float64,3,3,1.0,3,1.0,,0.8907758029598167 | 0.0881691301299123 | 0.0745664064228691
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,20,divergence_mean_z__mean,divergence_mean_z_mean,float64,3,3,1.0,3,1.0,,-1.2941804501558591 | 0.4466446782856291 | 0.620612904415242
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,21,divergence_mean_z__median,divergence_mean_z_median,float64,3,3,1.0,3,1.0,,-1.5873354929793495 | 0.4204992850548023 | 0.5915153678443614
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,22,divergence_mean_z__std,divergence_mean_z_std,float64,3,3,1.0,3,1.0,,0.8537613866170627 | 0.1647940995277465 | 0.2485819699975046
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,23,unboundedness_z__mean,unboundedness_z_mean,float64,3,3,1.0,3,1.0,,-1.36063143112296 | 0.5372441440097817 | 0.5836659573633578
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,24,unboundedness_z__median,unboundedness_z_median,float64,3,3,1.0,3,1.0,,-1.702592098659942 | 0.5350157951009245 | 0.5848343623385126
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,25,unboundedness_z__std,unboundedness_z_std,float64,3,3,1.0,3,1.0,,0.8907758029598167 | 0.0881691301299123 | 0.0745664064228691
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,26,instability_signature_z__mean,instability_signature_z_mean,float64,3,3,1.0,3,1.0,,-1.3163307771448929 | 0.4768445001936801 | 0.6082972553979473
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,27,instability_signature_z__median,instability_signature_z_median,float64,3,3,1.0,3,1.0,,-1.625754361539547 | 0.4602594560768047 | 0.5899733782938034
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,28,instability_signature_z__std,instability_signature_z_std,float64,3,3,1.0,3,1.0,,0.8541486808808069 | 0.118321052399574 | 0.18189621533312
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,29,bounded_stability_signature_z__mean,bounded_stability_signature_z_mean,float64,3,3,1.0,3,1.0,,2.654811881278819 | -0.983888822295411 | -1.2042788617785996
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,30,bounded_stability_signature_z__median,bounded_stability_signature_z_median,float64,3,3,1.0,3,1.0,,3.289927591639292 | -0.9573399256983628 | -1.1744092343244574
obs078c_signature_by_case,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_case.csv,31,bounded_stability_signature_z__std,bounded_stability_signature_z_std,float64,3,3,1.0,3,1.0,,1.7178175459046765 | 0.1993219104840565 | 0.2997918075296213
obs078c_signature_by_cohort,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_cohort.csv,0,case,case,str,18,18,1.0,3,0.16666666666666666,,C | C | C
obs078c_signature_by_cohort,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_cohort.csv,1,cohort,cohort,str,18,18,1.0,6,0.3333333333333333,cohort,after | before | entered
obs078c_signature_by_cohort,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_cohort.csv,2,n_rows,n_rows,int64,18,18,1.0,4,0.2222222222222222,,10 | 10 | 4
obs078c_signature_by_cohort,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_cohort.csv,3,mean_lambda_local_mean__mean,mean_lambda_local_mean_mean,float64,18,18,1.0,18,1.0,,-0.4352302717316097 | -0.3965680051810053 | -0.1823018628249794
obs078c_signature_by_cohort,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_cohort.csv,4,mean_lambda_local_mean__median,mean_lambda_local_mean_median,float64,18,18,1.0,18,1.0,,-0.5271317356219694 | -0.4503669813370508 | -0.183915103803206
obs078c_signature_by_cohort,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_cohort.csv,5,mean_lambda_local_mean__std,mean_lambda_local_mean_std,float64,18,18,1.0,18,1.0,,0.2005557238208034 | 0.23512295302641 | 0.4719097193604847
obs078c_signature_by_cohort,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_cohort.csv,6,mean_delta_d_mean__mean,mean_delta_d_mean_mean,float64,18,18,1.0,18,1.0,,1.2529497947973014 | 1.326755758050573 | 1.5969697570123915
obs078c_signature_by_cohort,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_cohort.csv,7,mean_delta_d_mean__median,mean_delta_d_mean_median,float64,18,18,1.0,17,0.9444444444444444,,1.13848253906983 | 1.3089301149164094 | 1.6037919716117344
obs078c_signature_by_cohort,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_cohort.csv,8,mean_delta_d_mean__std,mean_delta_d_mean_std,float64,18,18,1.0,18,1.0,,0.1811763493486952 | 0.1995444569894125 | 0.5942734504026037
obs078c_signature_by_cohort,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_cohort.csv,9,bounded_share_mean__mean,bounded_share_mean_mean,float64,18,18,1.0,18,1.0,,0.293715979985092 | 0.2785646850083584 | 0.2089848774089717
obs078c_signature_by_cohort,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_cohort.csv,10,bounded_share_mean__median,bounded_share_mean_median,float64,18,18,1.0,18,1.0,,0.3428884350341106 | 0.2959195179092916 | 0.2485742904275752
obs078c_signature_by_cohort,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_cohort.csv,11,bounded_share_mean__std,bounded_share_mean_std,float64,18,18,1.0,18,1.0,,0.0799111006069706 | 0.0899604759868685 | 0.1396710359637888
obs078c_signature_by_cohort,outputs/comparisons/obs078c_stability_signature_localization/obs078c_signature_by_cohort.csv,12,lambda_z_global__mean,lambda_z_global_mean,float64,18,18,1.0,18,1.0,,-1.4231209083666467 | -1.3364000355214851 | -0.8557932696982917
