artifact_label,artifact_path,unit_family,column_name,available,rows_read,non_null_rows,non_null_share,unique_units,median_rows_per_unit,largest_unit_rows,candidate_role,limitation
obs082_input_manifest,outputs/rig_registry/obs082_intervention_readiness/obs082_input_manifest.csv,route_id,,False,5,0,0.0,0,,0,unavailable,field family not found
obs082_input_manifest,outputs/rig_registry/obs082_intervention_readiness/obs082_input_manifest.csv,transition_id,,False,5,0,0.0,0,,0,unavailable,field family not found
obs082_input_manifest,outputs/rig_registry/obs082_intervention_readiness/obs082_input_manifest.csv,window_id,,False,5,0,0.0,0,,0,unavailable,field family not found
obs082_input_manifest,outputs/rig_registry/obs082_intervention_readiness/obs082_input_manifest.csv,cohort,,False,5,0,0.0,0,,0,unavailable,field family not found
obs082_input_manifest,outputs/rig_registry/obs082_intervention_readiness/obs082_input_manifest.csv,regime,,False,5,0,0.0,0,,0,unavailable,field family not found
obs082_input_manifest,outputs/rig_registry/obs082_intervention_readiness/obs082_input_manifest.csv,scale,,False,5,0,0.0,0,,0,unavailable,field family not found
obs082_input_manifest,outputs/rig_registry/obs082_intervention_readiness/obs082_input_manifest.csv,provenance,,False,5,0,0.0,0,,0,unavailable,field family not found
obs082_negative_control_contrasts,outputs/rig_registry/obs082_intervention_readiness/obs082_negative_control_contrasts.csv,observation_id,,False,48,0,0.0,0,,0,unavailable,field family not found
obs082_negative_control_contrasts,outputs/rig_registry/obs082_intervention_readiness/obs082_negative_control_contrasts.csv,object_id,,False,48,0,0.0,0,,0,unavailable,field family not found
obs082_negative_control_contrasts,outputs/rig_registry/obs082_intervention_readiness/obs082_negative_control_contrasts.csv,route_id,,False,48,0,0.0,0,,0,unavailable,field family not found
obs082_negative_control_contrasts,outputs/rig_registry/obs082_intervention_readiness/obs082_negative_control_contrasts.csv,transition_id,,False,48,0,0.0,0,,0,unavailable,field family not found
obs082_negative_control_contrasts,outputs/rig_registry/obs082_intervention_readiness/obs082_negative_control_contrasts.csv,window_id,,False,48,0,0.0,0,,0,unavailable,field family not found
obs082_negative_control_contrasts,outputs/rig_registry/obs082_intervention_readiness/obs082_negative_control_contrasts.csv,cohort,,False,48,0,0.0,0,,0,unavailable,field family not found
obs082_negative_control_contrasts,outputs/rig_registry/obs082_intervention_readiness/obs082_negative_control_contrasts.csv,regime,,False,48,0,0.0,0,,0,unavailable,field family not found
obs082_negative_control_contrasts,outputs/rig_registry/obs082_intervention_readiness/obs082_negative_control_contrasts.csv,scale,,False,48,0,0.0,0,,0,unavailable,field family not found
obs082_negative_control_contrasts,outputs/rig_registry/obs082_intervention_readiness/obs082_negative_control_contrasts.csv,provenance,,False,48,0,0.0,0,,0,unavailable,field family not found
obs082_relation_readiness_scores,outputs/rig_registry/obs082_intervention_readiness/obs082_relation_readiness_scores.csv,observation_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs082_relation_readiness_scores,outputs/rig_registry/obs082_intervention_readiness/obs082_relation_readiness_scores.csv,object_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs082_relation_readiness_scores,outputs/rig_registry/obs082_intervention_readiness/obs082_relation_readiness_scores.csv,route_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs082_relation_readiness_scores,outputs/rig_registry/obs082_intervention_readiness/obs082_relation_readiness_scores.csv,transition_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs082_relation_readiness_scores,outputs/rig_registry/obs082_intervention_readiness/obs082_relation_readiness_scores.csv,window_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs082_relation_readiness_scores,outputs/rig_registry/obs082_intervention_readiness/obs082_relation_readiness_scores.csv,cohort,,False,24,0,0.0,0,,0,unavailable,field family not found
obs082_relation_readiness_scores,outputs/rig_registry/obs082_intervention_readiness/obs082_relation_readiness_scores.csv,regime,,False,24,0,0.0,0,,0,unavailable,field family not found
obs082_relation_readiness_scores,outputs/rig_registry/obs082_intervention_readiness/obs082_relation_readiness_scores.csv,scale,,False,24,0,0.0,0,,0,unavailable,field family not found
obs082_relation_readiness_scores,outputs/rig_registry/obs082_intervention_readiness/obs082_relation_readiness_scores.csv,provenance,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_blocker_refinement,outputs/rig_registry/obs083_negative_control_localization/obs083_blocker_refinement.csv,observation_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_blocker_refinement,outputs/rig_registry/obs083_negative_control_localization/obs083_blocker_refinement.csv,object_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_blocker_refinement,outputs/rig_registry/obs083_negative_control_localization/obs083_blocker_refinement.csv,route_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_blocker_refinement,outputs/rig_registry/obs083_negative_control_localization/obs083_blocker_refinement.csv,transition_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_blocker_refinement,outputs/rig_registry/obs083_negative_control_localization/obs083_blocker_refinement.csv,window_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_blocker_refinement,outputs/rig_registry/obs083_negative_control_localization/obs083_blocker_refinement.csv,cohort,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_blocker_refinement,outputs/rig_registry/obs083_negative_control_localization/obs083_blocker_refinement.csv,regime,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_blocker_refinement,outputs/rig_registry/obs083_negative_control_localization/obs083_blocker_refinement.csv,scale,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_blocker_refinement,outputs/rig_registry/obs083_negative_control_localization/obs083_blocker_refinement.csv,provenance,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_carrier_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_carrier_control_contrast.csv,observation_id,,False,120,0,0.0,0,,0,unavailable,field family not found
obs083_carrier_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_carrier_control_contrast.csv,object_id,,False,120,0,0.0,0,,0,unavailable,field family not found
obs083_carrier_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_carrier_control_contrast.csv,route_id,,False,120,0,0.0,0,,0,unavailable,field family not found
obs083_carrier_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_carrier_control_contrast.csv,transition_id,,False,120,0,0.0,0,,0,unavailable,field family not found
obs083_carrier_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_carrier_control_contrast.csv,window_id,,False,120,0,0.0,0,,0,unavailable,field family not found
obs083_carrier_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_carrier_control_contrast.csv,cohort,,False,120,0,0.0,0,,0,unavailable,field family not found
obs083_carrier_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_carrier_control_contrast.csv,regime,,False,120,0,0.0,0,,0,unavailable,field family not found
obs083_carrier_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_carrier_control_contrast.csv,scale,,False,120,0,0.0,0,,0,unavailable,field family not found
obs083_carrier_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_carrier_control_contrast.csv,provenance,,False,120,0,0.0,0,,0,unavailable,field family not found
obs083_contract_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_contract_control_contrast.csv,observation_id,,False,96,0,0.0,0,,0,unavailable,field family not found
obs083_contract_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_contract_control_contrast.csv,object_id,,False,96,0,0.0,0,,0,unavailable,field family not found
obs083_contract_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_contract_control_contrast.csv,route_id,,False,96,0,0.0,0,,0,unavailable,field family not found
obs083_contract_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_contract_control_contrast.csv,transition_id,,False,96,0,0.0,0,,0,unavailable,field family not found
obs083_contract_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_contract_control_contrast.csv,window_id,,False,96,0,0.0,0,,0,unavailable,field family not found
obs083_contract_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_contract_control_contrast.csv,cohort,,False,96,0,0.0,0,,0,unavailable,field family not found
obs083_contract_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_contract_control_contrast.csv,regime,,False,96,0,0.0,0,,0,unavailable,field family not found
obs083_contract_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_contract_control_contrast.csv,scale,,False,96,0,0.0,0,,0,unavailable,field family not found
obs083_contract_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_contract_control_contrast.csv,provenance,,False,96,0,0.0,0,,0,unavailable,field family not found
obs083_diagnostic_subclass_assignments,outputs/rig_registry/obs083_negative_control_localization/obs083_diagnostic_subclass_assignments.csv,observation_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_diagnostic_subclass_assignments,outputs/rig_registry/obs083_negative_control_localization/obs083_diagnostic_subclass_assignments.csv,object_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_diagnostic_subclass_assignments,outputs/rig_registry/obs083_negative_control_localization/obs083_diagnostic_subclass_assignments.csv,route_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_diagnostic_subclass_assignments,outputs/rig_registry/obs083_negative_control_localization/obs083_diagnostic_subclass_assignments.csv,transition_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_diagnostic_subclass_assignments,outputs/rig_registry/obs083_negative_control_localization/obs083_diagnostic_subclass_assignments.csv,window_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_diagnostic_subclass_assignments,outputs/rig_registry/obs083_negative_control_localization/obs083_diagnostic_subclass_assignments.csv,cohort,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_diagnostic_subclass_assignments,outputs/rig_registry/obs083_negative_control_localization/obs083_diagnostic_subclass_assignments.csv,regime,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_diagnostic_subclass_assignments,outputs/rig_registry/obs083_negative_control_localization/obs083_diagnostic_subclass_assignments.csv,scale,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_diagnostic_subclass_assignments,outputs/rig_registry/obs083_negative_control_localization/obs083_diagnostic_subclass_assignments.csv,provenance,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_failure_localization_matrix,outputs/rig_registry/obs083_negative_control_localization/obs083_failure_localization_matrix.csv,observation_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_failure_localization_matrix,outputs/rig_registry/obs083_negative_control_localization/obs083_failure_localization_matrix.csv,object_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_failure_localization_matrix,outputs/rig_registry/obs083_negative_control_localization/obs083_failure_localization_matrix.csv,route_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_failure_localization_matrix,outputs/rig_registry/obs083_negative_control_localization/obs083_failure_localization_matrix.csv,transition_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_failure_localization_matrix,outputs/rig_registry/obs083_negative_control_localization/obs083_failure_localization_matrix.csv,window_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_failure_localization_matrix,outputs/rig_registry/obs083_negative_control_localization/obs083_failure_localization_matrix.csv,cohort,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_failure_localization_matrix,outputs/rig_registry/obs083_negative_control_localization/obs083_failure_localization_matrix.csv,regime,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_failure_localization_matrix,outputs/rig_registry/obs083_negative_control_localization/obs083_failure_localization_matrix.csv,scale,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_failure_localization_matrix,outputs/rig_registry/obs083_negative_control_localization/obs083_failure_localization_matrix.csv,provenance,,False,24,0,0.0,0,,0,unavailable,field family not found
obs083_geometry_needed_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_geometry_needed_control_contrast.csv,observation_id,,False,4,0,0.0,0,,0,unavailable,field family not found
obs083_geometry_needed_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_geometry_needed_control_contrast.csv,object_id,,False,4,0,0.0,0,,0,unavailable,field family not found
obs083_geometry_needed_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_geometry_needed_control_contrast.csv,route_id,,False,4,0,0.0,0,,0,unavailable,field family not found
obs083_geometry_needed_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_geometry_needed_control_contrast.csv,transition_id,,False,4,0,0.0,0,,0,unavailable,field family not found
obs083_geometry_needed_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_geometry_needed_control_contrast.csv,window_id,,False,4,0,0.0,0,,0,unavailable,field family not found
obs083_geometry_needed_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_geometry_needed_control_contrast.csv,cohort,,False,4,0,0.0,0,,0,unavailable,field family not found
obs083_geometry_needed_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_geometry_needed_control_contrast.csv,regime,,False,4,0,0.0,0,,0,unavailable,field family not found
obs083_geometry_needed_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_geometry_needed_control_contrast.csv,scale,,False,4,0,0.0,0,,0,unavailable,field family not found
obs083_geometry_needed_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_geometry_needed_control_contrast.csv,provenance,,False,4,0,0.0,0,,0,unavailable,field family not found
obs083_input_manifest,outputs/rig_registry/obs083_negative_control_localization/obs083_input_manifest.csv,observation_id,,False,14,0,0.0,0,,0,unavailable,field family not found
obs083_input_manifest,outputs/rig_registry/obs083_negative_control_localization/obs083_input_manifest.csv,object_id,,False,14,0,0.0,0,,0,unavailable,field family not found
obs083_input_manifest,outputs/rig_registry/obs083_negative_control_localization/obs083_input_manifest.csv,route_id,,False,14,0,0.0,0,,0,unavailable,field family not found
