partition_design_id,address_id,record_id,support_id,relation,carrier,entitlement_status,partition,delta,control_response_lambda,failure_predicate,reliability_target,scenario_axis_semantics,probability_semantics,tested_cluster_grid_json,simulators_required,simulators_observed,simulator_ids_json,simulator_first_target_k_json,simulator_first_positive_k_json,robust_probability_vector_json,mean_probability_vector_json,simulator_spread_vector_json,minimum_nominal_k_reaching_target,first_robust_positive_passage_k,target_reached_by_both_simulators,simulator_target_reach_count_any_tested_k,robust_gate_passage_probability_at_selected_k,mean_gate_passage_probability_at_selected_k,simulator_probability_spread_at_selected_k,robust_final_tested_probability,mean_final_tested_probability,simulator_probability_spread_at_max_tested_k,maximum_simulator_probability_spread,material_nonmonotone_any,probability_shapes_json,trajectory_classes_json,selected_mean_effective_cluster_count_min,selected_mean_effective_cluster_count_mean,selected_nominal_support_efficiency_min,selected_nominal_support_efficiency_mean,selected_probability_effective_k_at_least_4_min,selected_probability_effective_k_at_least_6_min,selected_probability_effective_k_at_least_8_min,max_tested_mean_effective_cluster_count_min,max_tested_mean_effective_cluster_count_mean,max_tested_nominal_support_efficiency_min,max_tested_nominal_support_efficiency_mean,max_tested_probability_effective_k_at_least_4_min,max_tested_probability_effective_k_at_least_6_min,max_tested_probability_effective_k_at_least_8_min,design_class,design_action,candidate_eligible_partition,within_tested_support_envelope,extrapolation_beyond_tested_k_prohibited,partition_pooling_prohibited
PD-7ada872350d5198b6cfe0f4f,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,0.75,1.0,measurement_missingness_concentration,0.5,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}",,,False,0,,,,0.0,0.0,0.0,0.0,False,"[""all_zero""]","[""empirically_never_passable""]",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,empirically_never_passable,no_go_under_frozen_contract,False,False,True,True
PD-7c42fff773b39b9fd2a6c390,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,0.75,1.0,measurement_missingness_concentration,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}",,,False,0,,,,0.0,0.0,0.0,0.0,False,"[""all_zero""]","[""empirically_never_passable""]",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,empirically_never_passable,no_go_under_frozen_contract,False,False,True,True
PD-544d5a90d1c711286000bddf,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,0.75,1.0,measurement_missingness_concentration,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}",,,False,0,,,,0.0,0.0,0.0,0.0,False,"[""all_zero""]","[""empirically_never_passable""]",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,empirically_never_passable,no_go_under_frozen_contract,False,False,True,True
PD-859315e4a04ff80f9a4c2feb,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,1.0,0.0,measurement_missingness_concentration,0.5,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}",,,False,0,,,,0.0,0.0,0.0,0.0,False,"[""all_zero""]","[""empirically_never_passable""]",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,empirically_never_passable,no_go_under_frozen_contract,False,False,True,True
PD-11c872bb29b4ab60f19312bb,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,1.0,0.0,measurement_missingness_concentration,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}",,,False,0,,,,0.0,0.0,0.0,0.0,False,"[""all_zero""]","[""empirically_never_passable""]",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,empirically_never_passable,no_go_under_frozen_contract,False,False,True,True
PD-6a8b249e760844206c21d157,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,1.0,0.0,measurement_missingness_concentration,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}",,,False,0,,,,0.0,0.0,0.0,0.0,False,"[""all_zero""]","[""empirically_never_passable""]",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,empirically_never_passable,no_go_under_frozen_contract,False,False,True,True
PD-e8e8509f46e58943dc19c984,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,1.0,0.25,measurement_missingness_concentration,0.5,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}",,,False,0,,,,0.0,0.0,0.0,0.0,False,"[""all_zero""]","[""empirically_never_passable""]",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,empirically_never_passable,no_go_under_frozen_contract,False,False,True,True
PD-06b636c22f6423ac40f9c184,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,1.0,0.25,measurement_missingness_concentration,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}",,,False,0,,,,0.0,0.0,0.0,0.0,False,"[""all_zero""]","[""empirically_never_passable""]",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,empirically_never_passable,no_go_under_frozen_contract,False,False,True,True
PD-345a4dd9360795d6c84ce3aa,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,1.0,0.25,measurement_missingness_concentration,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}",,,False,0,,,,0.0,0.0,0.0,0.0,False,"[""all_zero""]","[""empirically_never_passable""]",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,empirically_never_passable,no_go_under_frozen_contract,False,False,True,True
PD-61aca7eb677d936808dd21e6,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,1.0,0.5,measurement_missingness_concentration,0.5,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}",,,False,0,,,,0.0,0.0,0.0,0.0,False,"[""all_zero""]","[""empirically_never_passable""]",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,empirically_never_passable,no_go_under_frozen_contract,False,False,True,True
PD-ffbbdcb820a744bf7dc01117,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,1.0,0.5,measurement_missingness_concentration,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}",,,False,0,,,,0.0,0.0,0.0,0.0,False,"[""all_zero""]","[""empirically_never_passable""]",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,empirically_never_passable,no_go_under_frozen_contract,False,False,True,True
PD-d2e242b5de7d4c6847a1206f,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,1.0,0.5,measurement_missingness_concentration,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}",,,False,0,,,,0.0,0.0,0.0,0.0,False,"[""all_zero""]","[""empirically_never_passable""]",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,empirically_never_passable,no_go_under_frozen_contract,False,False,True,True
PD-b819f23d7e987adccc88ff5d,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,1.0,1.0,measurement_missingness_concentration,0.5,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}",,,False,0,,,,0.0,0.0,0.0,0.0,False,"[""all_zero""]","[""empirically_never_passable""]",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,empirically_never_passable,no_go_under_frozen_contract,False,False,True,True
PD-d9d78d0718f7384d2eedd156,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,1.0,1.0,measurement_missingness_concentration,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}",,,False,0,,,,0.0,0.0,0.0,0.0,False,"[""all_zero""]","[""empirically_never_passable""]",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,empirically_never_passable,no_go_under_frozen_contract,False,False,True,True
PD-0473330b8edf86ef59f93fdd,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,1.0,1.0,measurement_missingness_concentration,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}",,,False,0,,,,0.0,0.0,0.0,0.0,False,"[""all_zero""]","[""empirically_never_passable""]",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,empirically_never_passable,no_go_under_frozen_contract,False,False,True,True
PD-d708a282080ed4a44c43f971,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,1.5,0.0,measurement_missingness_concentration,0.5,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}",,,False,0,,,,0.0,0.0,0.0,0.0,False,"[""all_zero""]","[""empirically_never_passable""]",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,empirically_never_passable,no_go_under_frozen_contract,False,False,True,True
PD-9dd3f2e6cde406c1b287a750,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,1.5,0.0,measurement_missingness_concentration,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}",,,False,0,,,,0.0,0.0,0.0,0.0,False,"[""all_zero""]","[""empirically_never_passable""]",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,empirically_never_passable,no_go_under_frozen_contract,False,False,True,True
PD-93064c3cf4d2749fe631e68a,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,1.5,0.0,measurement_missingness_concentration,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}",,,False,0,,,,0.0,0.0,0.0,0.0,False,"[""all_zero""]","[""empirically_never_passable""]",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,empirically_never_passable,no_go_under_frozen_contract,False,False,True,True
PD-d83b80d7db4bc65299ed38f9,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,1.5,0.25,measurement_missingness_concentration,0.5,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}",,,False,0,,,,0.0,0.0,0.0,0.0,False,"[""all_zero""]","[""empirically_never_passable""]",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,empirically_never_passable,no_go_under_frozen_contract,False,False,True,True
PD-430b1bd2b64ee8268b57fc3a,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,1.5,0.25,measurement_missingness_concentration,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}",,,False,0,,,,0.0,0.0,0.0,0.0,False,"[""all_zero""]","[""empirically_never_passable""]",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,empirically_never_passable,no_go_under_frozen_contract,False,False,True,True
PD-0ec3207f4e605517bf84c816,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,1.5,0.25,measurement_missingness_concentration,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}",,,False,0,,,,0.0,0.0,0.0,0.0,False,"[""all_zero""]","[""empirically_never_passable""]",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,empirically_never_passable,no_go_under_frozen_contract,False,False,True,True
PD-b49d0062dde8b6bd966a403f,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,1.5,0.5,measurement_missingness_concentration,0.5,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}",,,False,0,,,,0.0,0.0,0.0,0.0,False,"[""all_zero""]","[""empirically_never_passable""]",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,empirically_never_passable,no_go_under_frozen_contract,False,False,True,True
