paired_design_id,address_id,record_id,support_id,relation,carrier,entitlement_status,delta,control_response_lambda,reliability_target,scenario_axis_semantics,probability_semantics,discovery_partition_design_id,confirmation_partition_design_id,discovery_minimum_nominal_k,confirmation_minimum_nominal_k,minimum_total_nominal_objects,maximum_partition_nominal_k,partition_allocation_imbalance,discovery_robust_probability_at_selected_k,confirmation_robust_probability_at_selected_k,paired_robust_probability_at_selected_allocations,discovery_robust_final_tested_probability,confirmation_robust_final_tested_probability,paired_robust_final_tested_probability,partition_final_probability_gap,maximum_simulator_probability_spread_across_partitions,discovery_selected_support_efficiency_min,confirmation_selected_support_efficiency_min,paired_selected_support_efficiency_min,discovery_selected_mean_effective_clusters_min,confirmation_selected_mean_effective_clusters_min,paired_selected_mean_effective_clusters_min,discovery_design_class,confirmation_design_class,material_nonmonotone_any_partition,paired_design_class,paired_design_action,sealed_candidate_eligible,partition_separation_required,pooled_evaluation_prohibited,posthoc_object_migration_prohibited,confirmation_protocol_sealed_before_confirmation_access,simulator_stress_test_not_observed_evidence,extrapolation_beyond_tested_k_prohibited,required_next_action,numeric_extrapolation_performed,claim_entitlement_change_permitted
PP-5b0c8a6e32dd09f829b7046a,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,0.25,0.5,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-a2e453aeacfaae3239deb93f,PD-f85f2e0b2e7c9f9acd5c63e7,,,,,,,,,0.49,0.486,0.486,0.0040000000000000036,0.035,,,,,,,robust_passage_below_target,robust_passage_below_target,False,paired_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,True,True,True,True,True,True,do not infer a larger-k requirement; any grid extension requires a new pre-registered simulation study,False,False
PP-85a5fc13348cf4ff225bd760,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,0.25,1.0,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-7787a0f2ab507e7fffd3f432,PD-c2ad57500cd5b1aa9ac0ae60,,,,,,,,,0.242,0.234,0.234,0.00799999999999998,0.013000000000000012,,,,,,,robust_passage_below_target,robust_passage_below_target,False,paired_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,True,True,True,True,True,True,do not infer a larger-k requirement; any grid extension requires a new pre-registered simulation study,False,False
PP-121f44edc986a80cf01a6c37,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,0.5,1.0,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-ed2b77fe1fdfa163dc0f7cce,PD-e566e6451303d623dddedb63,,,,,,,,,0.311,0.294,0.294,0.017000000000000015,0.031000000000000014,,,,,,,robust_passage_below_target,robust_passage_below_target,True,paired_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,True,True,True,True,True,True,do not infer a larger-k requirement; any grid extension requires a new pre-registered simulation study,False,False
PP-dd2312412cbaf789f638913d,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,0.75,1.0,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-6dca403edc55e51e3c4fb137,PD-8c9d843b18fcd38be3bf0261,,,,,,,,,0.297,0.304,0.297,0.007000000000000006,0.04300000000000004,,,,,,,robust_passage_below_target,robust_passage_below_target,False,paired_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,True,True,True,True,True,True,do not infer a larger-k requirement; any grid extension requires a new pre-registered simulation study,False,False
PP-15fa7ef0af32ee7726bbd381,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,1.0,1.0,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-b55e09d53d9c71b775998f37,PD-5f83fb5393713dd066a7a1de,,,,,,,,,0.286,0.313,0.286,0.027000000000000024,0.04500000000000004,,,,,,,robust_passage_below_target,robust_passage_below_target,True,paired_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,True,True,True,True,True,True,do not infer a larger-k requirement; any grid extension requires a new pre-registered simulation study,False,False
PP-cdff1137149bd5d5700c6e9f,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,1.5,1.0,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-75f06194ea03378a8efc6f06,PD-f10e5ba403c45c5c7b2b6b50,,,,,,,,,0.298,0.29,0.29,0.008000000000000007,0.03600000000000003,,,,,,,robust_passage_below_target,robust_passage_below_target,True,paired_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,True,True,True,True,True,True,do not infer a larger-k requirement; any grid extension requires a new pre-registered simulation study,False,False
PP-0b3f942c14160e1ac66241f7,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,2.0,1.0,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-936ccdebaaabb96f86522916,PD-8ce6ea8b18e4e4d6701fae57,,,,,,,,,0.272,0.278,0.272,0.006000000000000005,0.04800000000000004,,,,,,,robust_passage_below_target,robust_passage_below_target,True,paired_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,True,True,True,True,True,True,do not infer a larger-k requirement; any grid extension requires a new pre-registered simulation study,False,False
PP-1062fbb7808289f1c9a95f19,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.25,0.0,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-48dc50b21b50d1a8f4937e68,PD-b88c66e471d8a539d0e32c31,,,,,,,,,0.886,0.659,0.659,0.22699999999999998,0.03200000000000003,,,,,,,robust_passage_below_target,robust_passage_below_target,False,paired_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,True,True,True,True,True,True,do not infer a larger-k requirement; any grid extension requires a new pre-registered simulation study,False,False
PP-135f84d1f0569eb76d469dbf,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.25,0.25,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-b2589d81930fbb354e0020a4,PD-36bfddc553e52ba73cc0b338,,,,,,,,,0.859,0.665,0.665,0.19399999999999995,0.023999999999999966,,,,,,,robust_passage_below_target,robust_passage_below_target,False,paired_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,True,True,True,True,True,True,do not infer a larger-k requirement; any grid extension requires a new pre-registered simulation study,False,False
PP-7dbe69d2f9074fa3d874df96,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.25,0.5,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-4ec1f8bfd5ebb65f7004278a,PD-ca5507bea156cd5039fd3fe0,,,,,,,,,0.694,0.552,0.552,0.1419999999999999,0.027000000000000024,,,,,,,robust_passage_below_target,robust_passage_below_target,False,paired_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,True,True,True,True,True,True,do not infer a larger-k requirement; any grid extension requires a new pre-registered simulation study,False,False
PP-70b75fe8d9adc0cb6ec48f97,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.25,1.0,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-3bcb7d05b285a7bc4a1989a4,PD-8ff4974e649e5eb7975deb21,,,,,,,,,0.206,0.19,0.19,0.015999999999999986,0.034,,,,,,,robust_passage_below_target,robust_passage_below_target,False,paired_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,True,True,True,True,True,True,do not infer a larger-k requirement; any grid extension requires a new pre-registered simulation study,False,False
PP-2981889e75d3dbcdc82bd563,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,1.0,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-6d13d370693d21afda2a1327,PD-d4f3bf9091e09065f9bc6edb,,,,,,,,,0.229,0.23,0.229,0.0010000000000000009,0.038000000000000006,,,,,,,robust_passage_below_target,robust_passage_below_target,True,paired_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,True,True,True,True,True,True,do not infer a larger-k requirement; any grid extension requires a new pre-registered simulation study,False,False
PP-d2e4c5333e4b085dad35567a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.75,1.0,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-23d52ed4d9887a3c5f88be5a,PD-0f83349c7d499f76d1bf16d0,,,,,,,,,0.252,0.261,0.252,0.009000000000000008,0.022000000000000006,,,,,,,robust_passage_below_target,robust_passage_below_target,True,paired_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,True,True,True,True,True,True,do not infer a larger-k requirement; any grid extension requires a new pre-registered simulation study,False,False
PP-7358c71a771dd1b50a088569,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,1.0,1.0,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-644057cdf0cfd937e4317dde,PD-aba9af63bf2d8d63fbecea83,,,,,,,,,0.272,0.261,0.261,0.01100000000000001,0.03300000000000003,,,,,,,robust_passage_below_target,robust_passage_below_target,False,paired_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,True,True,True,True,True,True,do not infer a larger-k requirement; any grid extension requires a new pre-registered simulation study,False,False
PP-d18ece813774aad88e182448,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,1.5,1.0,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-4609c67f51e8ffc33a86acf8,PD-bdf00343e76101088a0303ae,,,,,,,,,0.252,0.258,0.252,0.006000000000000005,0.030999999999999972,,,,,,,robust_passage_below_target,robust_passage_below_target,False,paired_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,True,True,True,True,True,True,do not infer a larger-k requirement; any grid extension requires a new pre-registered simulation study,False,False
PP-e12c8238909facc3a7637128,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,2.0,1.0,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-e7815bfa5705e979ce404f3a,PD-bcd79493a7d3638fa375ba63,,,,,,,,,0.213,0.239,0.213,0.025999999999999995,0.024999999999999994,,,,,,,robust_passage_below_target,robust_passage_below_target,True,paired_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,True,True,True,True,True,True,do not infer a larger-k requirement; any grid extension requires a new pre-registered simulation study,False,False
PP-07e06532728c1a1bcd9884a3,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,0.25,0.0,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-690acecb56cad03ccafb92b8,PD-c40847a1e92dd9c57a8b75a6,,,,,,,,,0.577,0.549,0.549,0.027999999999999914,0.032,,,,,,,robust_passage_below_target,robust_passage_below_target,False,paired_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,True,True,True,True,True,True,do not infer a larger-k requirement; any grid extension requires a new pre-registered simulation study,False,False
PP-3e7c1ecdebc766c7c826874f,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,0.25,0.25,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-1e396d9c96b6e2fbbf29ed39,PD-1dab271f1706bb7e70d49d16,,,,,,,,,0.57,0.535,0.535,0.03499999999999992,0.040000000000000036,,,,,,,robust_passage_below_target,robust_passage_below_target,False,paired_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,True,True,True,True,True,True,do not infer a larger-k requirement; any grid extension requires a new pre-registered simulation study,False,False
PP-ff7262436d928936b92e083e,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,0.25,0.5,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-5c8e0bff50a1f5cda47f8627,PD-ceef90388ca6e05f8694cffa,,,,,,,,,0.49,0.486,0.486,0.0040000000000000036,0.035,,,,,,,robust_passage_below_target,robust_passage_below_target,False,paired_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,True,True,True,True,True,True,do not infer a larger-k requirement; any grid extension requires a new pre-registered simulation study,False,False
PP-5b2826f22f2dc7b6bd9f8a1c,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,0.25,1.0,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-8c0c86f31d9ed653e60bec5f,PD-b7be8ed18ef25ca23be391b6,,,,,,,,,0.242,0.234,0.234,0.00799999999999998,0.013000000000000012,,,,,,,robust_passage_below_target,robust_passage_below_target,False,paired_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,True,True,True,True,True,True,do not infer a larger-k requirement; any grid extension requires a new pre-registered simulation study,False,False
PP-f632eebab8bbec35f57f1321,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,0.5,0.5,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-f7cda1995789d39e855d42e9,PD-dab1910c177c7aba5833b40e,,,,,,,,,0.811,0.822,0.811,0.010999999999999899,0.04400000000000001,,,,,,,robust_passage_below_target,robust_passage_below_target,False,paired_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,True,True,True,True,True,True,do not infer a larger-k requirement; any grid extension requires a new pre-registered simulation study,False,False
